image_id,filename,filepath,split,caption,label,all_captions_json
flickr30k_457,114939325.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/114939325.jpg,train,A girl wearing flip-flop sandals swinging on a swing set in a park underneath fluffy white clouds.,,"[""A girl wearing flip-flop sandals swinging on a swing set in a park underneath fluffy white clouds."", ""A woman in a pink jacket is swinging on a swing-set with some trees in the background."", ""The young girl is swinging high above the ground on a nice summer day."", ""A young woman plays on a swing set while trees sway in the background."", ""A young girl swinging very high on playground swing set.""]"
flickr30k_458,114941694.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/114941694.jpg,train,"One man, airborne, wearing an orange sweatshirt and blue jeans, does a skateboarding trick.",,"[""One man, airborne, wearing an orange sweatshirt and blue jeans, does a skateboarding trick."", ""A young man does a skateboard trick off of a concrete bench."", ""Man is orange hoodie doing a skateboard trick."", ""Young man in an orange hoodie skateboarding."", ""A skateboarding kid doing an ollie.""]"
flickr30k_459,114949897.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/114949897.jpg,train,"A child practices hitting a baseball into a net, while two adult men watch.",,"[""A child practices hitting a baseball into a net, while two adult men watch."", ""The man is holding the net for the boy playing baseball."", ""A man holds a net while a boys bats a ball into it."", ""A boy hits a ball off of a tee ball into to net."", ""Three people put up a batting cage.""]"
flickr30k_460,114954667.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/114954667.jpg,train,An Elderly man crouches to lift the covering off the grill wear several shish kabab are grilling.,,"[""An Elderly man crouches to lift the covering off the grill wear several shish kabab are grilling."", ""An older man in a blue paisley shirt looks at 7 shish kabobs on a small grill."", ""A man grills shish kabob on a small grill."", ""An old man is cooking his food."", ""A man checking food on a grill.""]"
flickr30k_461,115018808.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/115018808.jpg,train,"A man jogs down a city street, with a line attached to his back that vanishes out of the left side of the picture; a smiling cyclist rides past.",,"[""A man jogs down a city street, with a line attached to his back that vanishes out of the left side of the picture; a smiling cyclist rides past."", ""A young man runs with goggles above his eyes and a bungee cord tethered to him as a man on a bicycle with a white helmet laughs."", ""A man wearing a black shirt and goggles is running along the street"", ""A man wearing black clothes runs next to a woman on a bicycle."", ""A man is running and a girl is riding a bike.""]"
flickr30k_462,1150429218.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1150429218.jpg,val,"A man in a gray cap, a pink tank top and short skirt, pink-and-black striped socks, and boots juggles knives in front of a brick building whose sign reads ""The Pump Room"" while onlookers watch.",,"[""A man in a gray cap, a pink tank top and short skirt, pink-and-black striped socks, and boots juggles knives in front of a brick building whose sign reads \""The Pump Room\"" while onlookers watch."", ""An male entertainer is wearing women's clothing that consists of a pink tank top, skirt, knee high socks, and a hairnet, performing on a unicycle a juggling knives while a crowd watches."", ""A man, wearing a short pink skirt, long striped socks, a pink tank top, and a hairnet, is juggling knives to the amusement of onlookers."", ""A street juggler performing while wearing a colorful outfit."", ""A man in a skirt is jumping while juggling knives.""]"
flickr30k_463,115125072.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/115125072.jpg,train,Five Asian doctors in green hospital scrubs and masks having a discussion over what appears to be an ongoing operation.,,"[""Five Asian doctors in green hospital scrubs and masks having a discussion over what appears to be an ongoing operation."", ""A five person surgical team is about to perform an operation in a hospital."", ""Doctors wearing green scrubs are performing surgery on a patient"", ""Group of Doctors wearing green outfit perform a surgery."", ""Medical professionals are wearing green scrubs.""]"
flickr30k_464,1151321278.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1151321278.jpg,train,A little boy is standing on the beach with a blue bucket and a green shovel while looking at the water.,,"[""A little boy is standing on the beach with a blue bucket and a green shovel while looking at the water."", ""A young boy in hawaiian style swim trunks holds a plastic bucket and shovel on the shore of the ocean."", ""A young boy in swimming trunks holds a blue pail and a bright green shovel on a sandy beach."", ""A boy standing at the beach holding a blue pale and a green shovel."", ""A young boy looks at the ocean while holding a green shovel.""]"
flickr30k_465,1151466868.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1151466868.jpg,train,A young girl wears a shirt and shorts as she plays in the ocean's surf.,,"[""A young girl wears a shirt and shorts as she plays in the ocean's surf."", ""A small girl spins in the waves in the bright sun."", ""Girl running through the water near the shore."", ""The little girl splashes through the water."", ""A young girl plays in shallow water.""]"
flickr30k_466,1152274630.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1152274630.jpg,train,"Three people, two males and a female, are sitting in front of a tall tree on the ground during a rest from a hike.",,"[""Three people, two males and a female, are sitting in front of a tall tree on the ground during a rest from a hike."", ""Three people sitting outside on small rocks behind a big bush, wearing long pants."", ""Three men pose sitting in the shade on a hillside next to a backpack."", ""Two men and a woman sit in front of a tree and have a snack."", ""Three hikers rest in the shade of a tree in the desert.""]"
flickr30k_467,115275671.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/115275671.jpg,train,A man with a pitchfork stands near a bucket of branches across from an apartment complex.,,"[""A man with a pitchfork stands near a bucket of branches across from an apartment complex."", ""A man in a hat and coat is holding a pitchfork and posing for a picture."", ""A man in a blue jacket and gray paints gardening in front of buildings."", ""A man landscaping an area for preparation to the upcoming season."", ""A Caucasian male is performing yard work outside a building.""]"
flickr30k_468,115275691.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/115275691.jpg,train,An elderly man holding a pitchfork and doing some yard work.,,"[""An elderly man holding a pitchfork and doing some yard work."", ""A man doing clean up work of brush around a public area."", ""A groundskeeper has collected a bucket full of sticks."", ""A worker with a pitchfork is standing outside."", ""A man in a blue jacket is holding a rake.""]"
flickr30k_469,115275821.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/115275821.jpg,train,A man and dog concentrating on a camera taking their picture in the street.,,"[""A man and dog concentrating on a camera taking their picture in the street."", ""Black and white dog looking at camera with man bent over in the background."", ""White with black spots dog is being looked at by a man on the street."", ""A man and his dog are both interested in the photographer."", ""A black and white dog standing near a man.""]"
flickr30k_470,11533606.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/11533606.jpg,train,A male figure in a long-sleeve shirt and suspenders is standing in the entry to a black train.,,"[""A male figure in a long-sleeve shirt and suspenders is standing in the entry to a black train."", ""A wax figurine wearing an engineers hat is standing in the doorway of the train engine."", ""A male mannequin dressed as a train conductor, standing on a black train car."", ""A man wearing suspenders in standing on a train."", ""Train operator on a stopped train.""]"
flickr30k_471,11536856.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/11536856.jpg,train,Two ladies are cooking &amp; talking and two gentlemen are talking in the opposite site of the kitchen.,,"[""Two ladies are cooking &amp; talking and two gentlemen are talking in the opposite site of the kitchen."", ""Two men and two women are preparing food and talking in a kitchen."", ""Two men and two women are preparing a large meal in the kitchen."", ""Four middle-aged people are preparing a meal in a kitchen."", ""An elderly woman places carrots into a casserole.""]"
flickr30k_472,1153704539.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1153704539.jpg,test,A young girl wearing a blue shirt marching in a band playing a trumpet,,"[""A young girl wearing a blue shirt marching in a band playing a trumpet"", ""Girl wearing blue shirt and black shorts plays trumped outside."", ""A teenager plays her trumpet on the field at a game."", ""A girl playing trumpet in a marching band."", ""Girl playing the trumpet in a marching band""]"
